to make a mistake (in),まちがえる,間違える,間違えます,間違えない,間違えません,間違えた,間違えました,間違えなかった,間違えませんでした,間違えて,間違えまして,間違えなくて,間違えないで,間違えませんで,間違え,間違えたら,間違えましたら,間違えなかったら,間違えませんでしたら,間違えれば,間違えますなら,間違えませば,間違えなければ,間違えなくちゃ,間違えなきゃ,間違えませんなら,間違えられる,間違えられます,間違えられない,間違えられません,間違えられる,間違えられます,間違えられない,間違えられません,間違えさせる,間違えさす,間違えさせます,間違えさします,間違えさせない,間違えささない,間違えさせません,間違えさしません,間違えさせられる,,間違えさせられます,,間違えさせられない,,間違えさせられません,,間違えよう,間違えましょう,間違えまい,間違えますまい,間違えるだろう,間違えるでしょう,間違えないだろう,間違えないでしょう,間違えたり,間違えましたり,間違えなかったり,間違えませんでしたり,間違え,間違えなさい,間違えるな,間違えなさるな,,,,,間違えれる,間違えれない,間違えろ,間違えよ,,,,,,間違えず＋に,間違えぬ
to be divided,わかれる,別れる,別れます,別れない,別れません,別れた,別れました,別れなかった,別れませんでした,別れて,別れまして,別れなくて,別れないで,別れませんで,別れるな,別れたら,別れましたら,別れなかったら,別れませんでしたら,別れれば,別れますなら,別れませば,別れなければ,別れなくちゃ,別れなきゃ,別れませんなら,別れられる,別れられます,別れられない,別れられません,別れられる,別れられます,別れられない,別れられません,別れさせる,別れさす,別れさせます,別れさします,別れさせない,別れささない,別れさせません,別れさしません,別れさせられる,,別れさせられます,,別れさせられない,,別れさせられません,,別れよう,別れましょう,別れまい,別れますまい,別れるだろう,別れるでしょう,別れないだろう,別れないでしょう,別れたり,別れましたり,別れなかったり,別れませんでしたり,別れ,別れなさい,別れるな,,別れよ/別れろ,,,,別れれる,別れれない,,,,,,,,別れず＋に,別れぬ
to discover,みつける,見つける,見つけます,見つけない,見つけません,見つけた,見つけました,見つけなかった,見つけませんでした,見つけて,見つけまして,見つけなくて,見つけないで,見つけませんで,見つけ,見つけたら,見つけましたら,見つけなかったら,見つけませんでしたら,見つければ,見つけますなら,見つけませば,見つけなければ,見つけなくちゃ,見つけなきゃ,見つけませんなら,見つけられる,見つけられます,見つけられない,見つけられません,見つけられる,見つけられます,見つけられない,見つけられません,見つけさせる,見つけさす,見つけさせます,見つけさします,見つけさせない,見つけささない,見つけさせません,見つけさしません,見つけさせられる,,見つけさせられます,,見つけさせられない,,見つけさせられません,,見つけよう,見つけましょう,見つけまい,見つけますまい,見つけるだろう,見つけるでしょう,見つけないだろう,見つけないでしょう,見つけたり,見つけましたり,見つけなかったり,見つけませんでしたり,見つけ,見つけなさい,見つけるな,見つけなさるな,,,,,見つけれる,見つけれない,見つけろ,見つけよ,,,,,,見つけず＋に,見つけぬ
to show,みせる,見せる,見せます,見せない,見せません,見せた,見せました,見せなかった,見せませんでした,見せて,見せまして,見せなくて,見せないで,見せませんで,見せ,見せたら,見せましたら,見せなかったら,見せませんでしたら,見せれば,見せますなら,見せませば,見せなければ,見せなくちゃ,見せなきゃ,見せませんなら,見せられる,見せられます,見せられない,見せられません,見せられる,見せられます,見せられない,見せられません,見せさせる,見せさす,見せさせます,見せさします,見せさせない,見せささない,見せさせません,見せさしません,見せさせられる,,見せさせられます,,見せさせられない,,見せさせられません,,見せよう,見せましょう,見せまい,見せますまい,見せるだろう,見せるでしょう,見せないだろう,見せないでしょう,見せたり,見せましたり,見せなかったり,見せませんでしたり,見せ,見せなさい,見せるな,見せなさるな,,,,,見せれる,見せれない,見せろ,見せよ,,,,,,見せず＋に,見せぬ
to see,みる,見る,見ます,見ない,見ません,見た,見ました,見なかった,見ませんでした,見て,見まして,見なくて,見ないで,見ませんで,見,見たら,見ましたら,見なかったら,見ませんでしたら,見れば,見ますなら,見ませば,見なければ,見なくちゃ,見なきゃ,見ませんなら,見られる,見られます,見られない,見られません,見られる,見られます,見られない,見られません,見させる,見さす,見させます,見さします,見させない,見ささない,見させません,見さしません,見させられる,,見させられます,,見させられない,,見させられません,,見よう,見ましょう,見まい,見ますまい,見るだろう,見るでしょう,見ないだろう,見ないでしょう,見たり,見ましたり,見なかったり,見ませんでしたり,見,見なさい,見るな,見なさるな,,,,,見れる,見れない,見ろ,見よ,,,,,,見ず＋に,見ぬ
to go out to meet,むかえる,迎える,迎えます,迎えない,迎えません,迎えた,迎えました,迎えなかった,迎えませんでした,迎えて,迎えまして,迎えなくて,迎えないで,迎えませんで,迎え,迎えたら,迎えましたら,迎えなかったら,迎えませんでしたら,迎えれば,迎えますなら,迎えませば,迎えなければ,迎えなくちゃ,迎えなきゃ,迎えませんなら,迎えられる,迎えられます,迎えられない,迎えられません,迎えられる,迎えられます,迎えられない,迎えられません,迎えさせる,迎えさす,迎えさせます,迎えさします,迎えさせない,迎えささない,迎えさせません,迎えさしません,迎えさせられる,,迎えさせられます,,迎えさせられない,,迎えさせられません,,迎えよう,迎えましょう,迎えまい,迎えますまい,迎えるだろう,迎えるでしょう,迎えないだろう,迎えないでしょう,迎えたり,迎えましたり,迎えなかったり,迎えませんでしたり,迎え,迎えなさい,迎えるな,迎えなさるな,,,,,迎えれる,迎えれない,迎えろ,迎えよ,,,,,,迎えず＋に,迎えぬ
to be seen,みえる,見える,見えます,見えない,見えません,見えた,見えました,見えなかった,見えませんでした,見えて,見えまして,見えなくて,見えないで,見えませんで,見え,見えたら,見えましたら,見えなかったら,見えませんでしたら,見えれば,見えますなら,見えませば,見えなければ,見えなくちゃ,見えなきゃ,見えませんなら,見えられる,見えられます,見えられない,見えられません,見えられる,見えられます,見えられない,見えられません,見えさせる,見えさす,見えさせます,見えさします,見えさせない,見えささない,見えさせません,見えさしません,見えさせられる,,見えさせられます,,見えさせられない,,見えさせられません,,見えよう,見えましょう,見えまい,見えますまい,見えるだろう,見えるでしょう,見えないだろう,見えないでしょう,見えたり,見えましたり,見えなかったり,見えませんでしたり,見え,見えなさい,見えるな,見えなさるな,,,,,見えれる,見えれない,見えろ,見えよ,,,,,,見えず＋に,見えぬ
to praise,ほめる,褒める,褒めます,褒めない,褒めません,褒めた,褒めました,褒めなかった,褒めませんでした,褒めて,褒めまして,褒めなくて,褒めないで,褒めませんで,褒め,褒めたら,褒めましたら,褒めなかったら,褒めませんでしたら,褒めれば,褒めますなら,褒めませば,褒めなければ,褒めなくちゃ,褒めなきゃ,褒めませんなら,褒められる,褒められます,褒められない,褒められません,褒められる,褒められます,褒められない,褒められません,褒めさせる,褒めさす,褒めさせます,褒めさします,褒めさせない,褒めささない,褒めさせません,褒めさしません,褒めさせられる,,褒めさせられます,,褒めさせられない,,褒めさせられません,,褒めよう,褒めましょう,褒めまい,褒めますまい,褒めるだろう,褒めるでしょう,褒めないだろう,褒めないでしょう,褒めたり,褒めましたり,褒めなかったり,褒めませんでしたり,褒め,褒めなさい,褒めるな,褒めなさるな,,,,,褒めれる,褒めれない,褒めろ,褒めよ,,,,,,褒めず＋に,褒めぬ
to escape,にげる,逃げる,逃げます,逃げない,逃げません,逃げた,逃げました,逃げなかった,逃げませんでした,逃げて,逃げまして,逃げなくて,逃げないで,逃げませんで,逃げ,逃げたら,逃げましたら,逃げなかったら,逃げませんでしたら,逃げれば,逃げますなら,逃げませば,逃げなければ,逃げなくちゃ,逃げなきゃ,逃げませんなら,逃げられる,逃げられます,逃げられない,逃げられません,逃げられる,逃げられます,逃げられない,逃げられません,逃げさせる,逃げさす,逃げさせます,逃げさします,逃げさせない,逃げささない,逃げさせません,逃げさしません,逃げさせられる,,逃げさせられます,,逃げさせられない,,逃げさせられません,,逃げよう,逃げましょう,逃げまい,逃げますまい,逃げるだろう,逃げるでしょう,逃げないだろう,逃げないでしょう,逃げたり,逃げましたり,逃げなかったり,逃げませんでしたり,逃げ,逃げなさい,逃げるな,逃げなさるな,,,,,逃げれる,逃げれない,逃げろ,逃げよ,,,,,,逃げず＋に,逃げぬ
to resemble,にる,似る,似ます,似ない,似ません,似た,似ました,似なかった,似ませんでした,似て,似まして,似なくて,似ないで,似ませんで,似,似たら,似ましたら,似なかったら,似ませんでしたら,似れば,似ますなら,似ませば,似なければ,似なくちゃ,似なきゃ,似ませんなら,似られる,似られます,似られない,似られません,似られる,似られます,似られない,似られません,似させる,似さす,似させます,似さします,似させない,似ささない,似させません,似さしません,似させられる,,似させられます,,似させられない,,似させられません,,似よう,似ましょう,似まい,似ますまい,似るだろう,似るでしょう,似ないだろう,似ないでしょう,似たり,似ましたり,似なかったり,似ませんでしたり,似,似なさい,似るな,似なさるな,,,,,似れる,似れない,似ろ,似よ,,,,,,似ず＋に,似ぬ
to lead,つれる,連れる,連れます,連れない,連れません,連れた,連れました,連れなかった,連れませんでした,連れて,連れまして,連れなくて,連れないで,連れませんで,連れ,連れたら,連れましたら,連れなかったら,連れませんでしたら,連れれば,連れますなら,連れませば,連れなければ,連れなくちゃ,連れなきゃ,連れませんなら,連れられる,連れられます,連れられない,連れられません,連れられる,連れられます,連れられない,連れられません,連れさせる,連れさす,連れさせます,連れさします,連れさせない,連れささない,連れさせません,連れさしません,連れさせられる,,連れさせられます,,連れさせられない,,連れさせられません,,連れよう,連れましょう,連れまい,連れますまい,連れるだろう,連れるでしょう,連れないだろう,連れないでしょう,連れたり,連れましたり,連れなかったり,連れませんでしたり,連れ,連れなさい,連れるな,連れなさるな,,,,,連れれる,連れれない,連れろ,連れよ,,,,,,連れず＋に,連れぬ
to turn on,つける,点ける,点けます,点けない,点けません,点けた,点けました,点けなかった,点けませんでした,点けて,点けまして,点けなくて,点けないで,点けませんで,点け,点けたら,点けましたら,点けなかったら,点けませんでしたら,点ければ,点けますなら,点けませば,点けなければ,点けなくちゃ,点けなきゃ,点けませんなら,点けられる,点けられます,点けられない,点けられません,点けられる,点けられます,点けられない,点けられません,点けさせる,点けさす,点けさせます,点けさします,点けさせない,点けささない,点けさせません,点けさしません,点けさせられる,,点けさせられます,,点けさせられない,,点けさせられません,,点けよう,点けましょう,点けまい,点けますまい,点けるだろう,点けるでしょう,点けないだろう,点けないでしょう,点けたり,点けましたり,点けなかったり,点けませんでしたり,点け,点けなさい,点けるな,点けなさるな,,,,,点けれる,点けれない,点けろ,点けよ,,,,,,点けず＋に,点けぬ
to work (for),つとめる,勤める,勤めます,勤めない,勤めません,勤めた,勤めました,勤めなかった,勤めませんでした,勤めて,勤めまして,勤めなくて,勤めないで,勤めませんで,勤め,勤めたら,勤めましたら,勤めなかったら,勤めませんでしたら,勤めれば,勤めますなら,勤めませば,勤めなければ,勤めなくちゃ,勤めなきゃ,勤めませんなら,勤められる,勤められます,勤められない,勤められません,勤められる,勤められます,勤められない,勤められません,勤めさせる,勤めさす,勤めさせます,勤めさします,勤めさせない,勤めささない,勤めさせません,勤めさしません,勤めさせられる,,勤めさせられます,,勤めさせられない,,勤めさせられません,,勤めよう,勤めましょう,勤めまい,勤めますまい,勤めるだろう,勤めるでしょう,勤めないだろう,勤めないでしょう,勤めたり,勤めましたり,勤めなかったり,勤めませんでしたり,勤め,勤めなさい,勤めるな,勤めなさるな,,,,,勤めれる,勤めれない,勤めろ,勤めよ,,,,,,勤めず＋に,勤めぬ
to depart,でかける,出かける,出かけます,出かけない,出かけません,出かけた,出かけました,出かけなかった,出かけませんでした,出かけて,出かけまして,出かけなくて,出かけないで,出かけませんで,出かけ,出かけたら,出かけましたら,出かけなかったら,出かけませんでしたら,出かければ,出かけますなら,出かけませば,出かけなければ,出かけなくちゃ,出かけなきゃ,出かけませんなら,出かけられる,出かけられます,出かけられない,出かけられません,出かけられる,出かけられます,出かけられない,出かけられません,出かけさせる,出かけさす,出かけさせます,出かけさします,出かけさせない,出かけささない,出かけさせません,出かけさしません,出かけさせられる,,出かけさせられます,,出かけさせられない,,出かけさせられません,,出かけよう,出かけましょう,出かけまい,出かけますまい,出かけるだろう,出かけるでしょう,出かけないだろう,出かけないでしょう,出かけたり,出かけましたり,出かけなかったり,出かけませんでしたり,出かけ,出かけなさい,出かけるな,出かけなさるな,,,,,出かけれる,出かけれない,出かけろ,出かけよ,,,,,,出かけず＋に,出かけぬ
to be able (in a position) to do,できる,出来る,出来ます,出来ない,出来ません,出来た,出来ました,出来なかった,出来ませんでした,出来て,出来まして,出来なくて,出来ないで,出来ませんで,出来,出来たら,出来ましたら,出来なかったら,出来ませんでしたら,出来れば,出来ますなら,出来ませば,出来なければ,出来なくちゃ,出来なきゃ,出来ませんなら,出来られる,出来られます,出来られない,出来られません,出来られる,出来られます,出来られない,出来られません,出来させる,出来さす,出来させます,出来さします,出来させない,出来ささない,出来させません,出来さしません,出来させられる,,出来させられます,,出来させられない,,出来させられません,,出来よう,出来ましょう,出来まい,出来ますまい,出来るだろう,出来るでしょう,出来ないだろう,出来ないでしょう,出来たり,出来ましたり,出来なかったり,出来ませんでしたり,出来,出来なさい,出来るな,出来なさるな,,,,,出来れる,出来れない,出来ろ,出来よ,,,,,,出来ず＋に,出来ぬ
to go out,でる,出る,出ます,出ない,出ません,出た,出ました,出なかった,出ませんでした,出て,出まして,出なくて,出ないで,出ませんで,出,出たら,出ましたら,出なかったら,出ませんでしたら,出れば,出ますなら,出ませば,出なければ,出なくちゃ,出なきゃ,出ませんなら,出られる,出られます,出られない,出られません,出られる,出られます,出られない,出られません,出させる,出さす,出させます,出さします,出させない,出ささない,出させません,出さしません,出させられる,,出させられます,,出させられない,,出させられません,,出よう,出ましょう,出まい,出ますまい,出るだろう,出るでしょう,出ないだろう,出ないでしょう,出たり,出ましたり,出なかったり,出ませんでしたり,出,出なさい,出るな,出なさるな,,,,,出れる,出れない,出ろ,出よ,,,,,,出ず＋に,出ぬ
to notify,しらせる,知らせる,知らせます,知らせない,知らせません,知らせた,知らせました,知らせなかった,知らせませんでした,知らせて,知らせまして,知らせなくて,知らせないで,知らせませんで,知らせ,知らせたら,知らせましたら,知らせなかったら,知らせませんでしたら,知らせれば,知らせますなら,知らせませば,知らせなければ,知らせなくちゃ,知らせなきゃ,知らせませんなら,知らせられる,知らせられます,知らせられない,知らせられません,知らせられる,知らせられます,知らせられない,知らせられません,知らせさせる,知らせさす,知らせさせます,知らせさします,知らせさせない,知らせささない,知らせさせません,知らせさしません,知らせさせられる,,知らせさせられます,,知らせさせられない,,知らせさせられません,,知らせよう,知らせましょう,知らせまい,知らせますまい,知らせるだろう,知らせるでしょう,知らせないだろう,知らせないでしょう,知らせたり,知らせましたり,知らせなかったり,知らせませんでしたり,知らせ,知らせなさい,知らせるな,知らせなさるな,,,,,知らせれる,知らせれない,知らせろ,知らせよ,,,,,,知らせず＋に,知らせぬ
to examine,しらべる,調べる,調べます,調べない,調べません,調べた,調べました,調べなかった,調べませんでした,調べて,調べまして,調べなくて,調べないで,調べませんで,調べ,調べたら,調べましたら,調べなかったら,調べませんでしたら,調べれば,調べますなら,調べませば,調べなければ,調べなくちゃ,調べなきゃ,調べませんなら,調べられる,調べられます,調べられない,調べられません,調べられる,調べられます,調べられない,調べられません,調べさせる,調べさす,調べさせます,調べさします,調べさせない,調べささない,調べさせません,調べさしません,調べさせられる,,調べさせられます,,調べさせられない,,調べさせられません,,調べよう,調べましょう,調べまい,調べますまい,調べるだろう,調べるでしょう,調べないだろう,調べないでしょう,調べたり,調べましたり,調べなかったり,調べませんでしたり,調べ,調べなさい,調べるな,調べなさるな,,,,,調べれる,調べれない,調べろ,調べよ,,,,,,調べず＋に,調べぬ
to dash over oneself (e.g. water),あびる,浴びる,浴びます,浴びない,浴びません,浴びた,浴びました,浴びなかった,浴びませんでした,浴びて,浴びまして,浴びなくて,浴びないで,浴びませんで,浴び,浴びたら,浴びましたら,浴びなかったら,浴びませんでしたら,浴びれば,浴びますなら,浴びませば,浴びなければ,浴びなくちゃ,浴びなきゃ,浴びませんなら,浴びられる,浴びられます,浴びられない,浴びられません,浴びられる,浴びられます,浴びられない,浴びられません,浴びさせる,浴びさす,浴びさせます,浴びさします,浴びさせない,浴びささない,浴びさせません,浴びさしません,浴びさせられる,,浴びさせられます,,浴びさせられない,,浴びさせられません,,浴びよう,浴びましょう,浴びまい,浴びますまい,浴びるだろう,浴びるでしょう,浴びないだろう,浴びないでしょう,浴びたり,浴びましたり,浴びなかったり,浴びませんでしたり,浴び,浴びなさい,浴びるな,浴びなさるな,,,,,浴びれる,浴びれない,浴びろ,浴びよ,,,,,,浴びず＋に,浴びぬ
to increase,ふえる,増える,増えます,増えない,増えません,増えた,増えました,増えなかった,増えませんでした,増えて,増えまして,増えなくて,増えないで,増えませんで,増え,増えたら,増えましたら,増えなかったら,増えませんでしたら,増えれば,増えますなら,増えませば,増えなければ,増えなくちゃ,増えなきゃ,増えませんなら,増えられる,増えられます,増えられない,増えられません,増えられる,増えられます,増えられない,増えられません,増えさせる,増えさす,増えさせます,増えさします,増えさせない,増えささない,増えさせません,増えさしません,増えさせられる,,増えさせられます,,増えさせられない,,増えさせられません,,増えよう,増えましょう,増えまい,増えますまい,増えるだろう,増えるでしょう,増えないだろう,増えないでしょう,増えたり,増えましたり,増えなかったり,増えませんでしたり,増え,増えなさい,増えるな,増えなさるな,,,,,増えれる,増えれない,増えろ,増えよ,,,,,,増えず＋に,増えぬ
to start,はじめる,始める,始めます,始めない,始めません,始めた,始めました,始めなかった,始めませんでした,始めて,始めまして,始めなくて,始めないで,始めませんで,始め,始めたら,始めましたら,始めなかったら,始めませんでしたら,始めれば,始めますなら,始めませば,始めなければ,始めなくちゃ,始めなきゃ,始めませんなら,始められる,始められます,始められない,始められません,始められる,始められます,始められない,始められません,始めさせる,始めさす,始めさせます,始めさします,始めさせない,始めささない,始めさせません,始めさしません,始めさせられる,,始めさせられます,,始めさせられない,,始めさせられません,,始めよう,始めましょう,始めまい,始めますまい,始めるだろう,始めるでしょう,始めないだろう,始めないでしょう,始めたり,始めましたり,始めなかったり,始めませんでしたり,始め,始めなさい,始めるな,始めなさるな,,,,,始めれる,始めれない,始めろ,始めよ,,,,,,始めず＋に,始めぬ
to get wet,ぬれる,濡れる,濡れます,濡れない,濡れません,濡れた,濡れました,濡れなかった,濡れませんでした,濡れて,濡れまして,濡れなくて,濡れないで,濡れませんで,濡れ,濡れたら,濡れましたら,濡れなかったら,濡れませんでしたら,濡れれば,濡れますなら,濡れませば,濡れなければ,濡れなくちゃ,濡れなきゃ,濡れませんなら,濡れられる,濡れられます,濡れられない,濡れられません,濡れられる,濡れられます,濡れられない,濡れられません,濡れさせる,濡れさす,濡れさせます,濡れさします,濡れさせない,濡れささない,濡れさせません,濡れさしません,濡れさせられる,,濡れさせられます,,濡れさせられない,,濡れさせられません,,濡れよう,濡れましょう,濡れまい,濡れますまい,濡れるだろう,濡れるでしょう,濡れないだろう,濡れないでしょう,濡れたり,濡れましたり,濡れなかったり,濡れませんでしたり,濡れ,濡れなさい,濡れるな,濡れなさるな,,,,,濡れれる,濡れれない,濡れろ,濡れよ,,,,,,濡れず＋に,濡れぬ
to lie down,ねる,寝る,寝ます,寝ない,寝ません,寝た,寝ました,寝なかった,寝ませんでした,寝て,寝まして,寝なくて,寝ないで,寝ませんで,寝,寝たら,寝ましたら,寝なかったら,寝ませんでしたら,寝れば,寝ますなら,寝ませば,寝なければ,寝なくちゃ,寝なきゃ,寝ませんなら,寝られる,寝られます,寝られない,寝られません,寝られる,寝られます,寝られない,寝られません,寝させる,寝さす,寝させます,寝さします,寝させない,寝ささない,寝させません,寝さしません,寝させられる,,寝させられます,,寝させられない,,寝させられません,,寝よう,寝ましょう,寝まい,寝ますまい,寝るだろう,寝るでしょう,寝ないだろう,寝ないでしょう,寝たり,寝ましたり,寝なかったり,寝ませんでしたり,寝,寝なさい,寝るな,寝なさるな,,,,,寝れる,寝れない,寝ろ,寝よ,,,,,,寝ず＋に,寝ぬ
to line up,ならべる,並べる,並べます,並べない,並べません,並べた,並べました,並べなかった,並べませんでした,並べて,並べまして,並べなくて,並べないで,並べませんで,並べ,並べたら,並べましたら,並べなかったら,並べませんでしたら,並べれば,並べますなら,並べませば,並べなければ,並べなくちゃ,並べなきゃ,並べませんなら,並べられる,並べられます,並べられない,並べられません,並べられる,並べられます,並べられない,並べられません,並べさせる,並べさす,並べさせます,並べさします,並べさせない,並べささない,並べさせません,並べさしません,並べさせられる,,並べさせられます,,並べさせられない,,並べさせられません,,並べよう,並べましょう,並べまい,並べますまい,並べるだろう,並べるでしょう,並べないだろう,並べないでしょう,並べたり,並べましたり,並べなかったり,並べませんでしたり,並べ,並べなさい,並べるな,並べなさるな,,,,,並べれる,並べれない,並べろ,並べよ,,,,,,並べず＋に,並べぬ
to grow accustomed (to),なれる,慣れる,慣れます,慣れない,慣れません,慣れた,慣れました,慣れなかった,慣れませんでした,慣れて,慣れまして,慣れなくて,慣れないで,慣れませんで,慣れ,慣れたら,慣れましたら,慣れなかったら,慣れませんでしたら,慣れれば,慣れますなら,慣れませば,慣れなければ,慣れなくちゃ,慣れなきゃ,慣れませんなら,慣れられる,慣れられます,慣れられない,慣れられません,慣れられる,慣れられます,慣れられない,慣れられません,慣れさせる,慣れさす,慣れさせます,慣れさします,慣れさせない,慣れささない,慣れさせません,慣れさしません,慣れさせられる,,慣れさせられます,,慣れさせられない,,慣れさせられません,,慣れよう,慣れましょう,慣れまい,慣れますまい,慣れるだろう,慣れるでしょう,慣れないだろう,慣れないでしょう,慣れたり,慣れましたり,慣れなかったり,慣れませんでしたり,慣れ,慣れなさい,慣れるな,慣れなさるな,,,,,慣れれる,慣れれない,慣れろ,慣れよ,,,,,,慣れず＋に,慣れぬ
to continue,つづける,続ける,続けます,続けない,続けません,続けた,続けました,続けなかった,続けませんでした,続けて,続けまして,続けなくて,続けないで,続けませんで,続け,続けたら,続けましたら,続けなかったら,続けませんでしたら,続ければ,続けますなら,続けませば,続けなければ,続けなくちゃ,続けなきゃ,続けませんなら,続けられる,続けられます,続けられない,続けられません,続けられる,続けられます,続けられない,続けられません,続けさせる,続けさす,続けさせます,続けさします,続けさせない,続けささない,続けさせません,続けさしません,続けさせられる,,続けさせられます,,続けさせられない,,続けさせられません,,続けよう,続けましょう,続けまい,続けますまい,続けるだろう,続けるでしょう,続けないだろう,続けないでしょう,続けたり,続けましたり,続けなかったり,続けませんでしたり,続け,続けなさい,続けるな,続けなさるな,,,,,続けれる,続けれない,続けろ,続けよ,,,,,,続けず＋に,続けぬ
to throw,なげる,投げる,投げます,投げない,投げません,投げた,投げました,投げなかった,投げませんでした,投げて,投げまして,投げなくて,投げないで,投げませんで,投げ,投げたら,投げましたら,投げなかったら,投げませんでしたら,投げれば,投げますなら,投げませば,投げなければ,投げなくちゃ,投げなきゃ,投げませんなら,投げられる,投げられます,投げられない,投げられません,投げられる,投げられます,投げられない,投げられません,投げさせる,投げさす,投げさせます,投げさします,投げさせない,投げささない,投げさせません,投げさしません,投げさせられる,,投げさせられます,,投げさせられない,,投げさせられません,,投げよう,投げましょう,投げまい,投げますまい,投げるだろう,投げるでしょう,投げないだろう,投げないでしょう,投げたり,投げましたり,投げなかったり,投げませんでしたり,投げ,投げなさい,投げるな,投げなさるな,,,,,投げれる,投げれない,投げろ,投げよ,,,,,,投げず＋に,投げぬ
to get tired,つかれる,疲れる,疲れます,疲れない,疲れません,疲れた,疲れました,疲れなかった,疲れませんでした,疲れて,疲れまして,疲れなくて,疲れないで,疲れませんで,疲れ,疲れたら,疲れましたら,疲れなかったら,疲れませんでしたら,疲れれば,疲れますなら,疲れませば,疲れなければ,疲れなくちゃ,疲れなきゃ,疲れませんなら,疲れられる,疲れられます,疲れられない,疲れられません,疲れられる,疲れられます,疲れられない,疲れられません,疲れさせる,疲れさす,疲れさせます,疲れさします,疲れさせない,疲れささない,疲れさせません,疲れさしません,疲れさせられる,,疲れさせられます,,疲れさせられない,,疲れさせられません,,疲れよう,疲れましょう,疲れまい,疲れますまい,疲れるだろう,疲れるでしょう,疲れないだろう,疲れないでしょう,疲れたり,疲れましたり,疲れなかったり,疲れませんでしたり,疲れ,疲れなさい,疲れるな,疲れなさるな,,,,,疲れれる,疲れれない,疲れろ,疲れよ,,,,,,疲れず＋に,疲れぬ
to eat,たべる,食べる,食べます,食べない,食べません,食べた,食べました,食べなかった,食べませんでした,食べて,食べまして,食べなくて,食べないで,食べませんで,食べ,食べたら,食べましたら,食べなかったら,食べませんでしたら,食べれば,食べますなら,食べませば,食べなければ,食べなくちゃ,食べなきゃ,食べませんなら,食べられる,食べられます,食べられない,食べられません,食べられる,食べられます,食べられない,食べられません,食べさせる,食べさす,食べさせます,食べさします,食べさせない,食べささない,食べさせません,食べさしません,食べさせられる,,食べさせられます,,食べさせられない,,食べさせられません,,食べよう,食べましょう,食べまい,食べますまい,食べるだろう,食べるでしょう,食べないだろう,食べないでしょう,食べたり,食べましたり,食べなかったり,食べませんでしたり,食べ,食べなさい,食べるな,食べなさるな,,,,,食べれる,食べれない,食べろ,食べよ,,,,,,食べず＋に,食べぬ
to be sufficient,たりる,足りる,足ります,足りない,足りません,足りた,足りました,足りなかった,足りませんでした,足りて,足りまして,足りなくて,足りないで,足りませんで,足り,足りたら,足りましたら,足りなかったら,足りませんでしたら,足りれば,足りますなら,足りませば,足りなければ,足りなくちゃ,足りなきゃ,足りませんなら,足りられる,足りられます,足りられない,足りられません,足りられる,足りられます,足りられない,足りられません,足りさせる,足りさす,足りさせます,足りさします,足りさせない,足りささない,足りさせません,足りさしません,足りさせられる,,足りさせられます,,足りさせられない,,足りさせられません,,足りよう,足りましょう,足りまい,足りますまい,足りるだろう,足りるでしょう,足りないだろう,足りないでしょう,足りたり,足りましたり,足りなかったり,足りませんでしたり,足り,足りなさい,足りるな,足りなさるな,,,,,足りれる,足りれない,足りろ,足りよ,,,,,,足りず＋に,足りぬ
倒れるto fall,たおれる,倒れる,倒れます,倒れない,倒れません,倒れた,倒れました,倒れなかった,倒れませんでした,倒れて,倒れまして,倒れなくて,倒れないで,倒れませんで,倒れ,倒れたら,倒れましたら,倒れなかったら,倒れませんでしたら,倒れれば,倒れますなら,倒れませば,倒れなければ,倒れなくちゃ,倒れなきゃ,倒れませんなら,倒れられる,倒れられます,倒れられない,倒れられません,倒れられる,倒れられます,倒れられない,倒れられません,倒れさせる,倒れさす,倒れさせます,倒れさします,倒れさせない,倒れささない,倒れさせません,倒れさしません,倒れさせられる,,倒れさせられます,,倒れさせられない,,倒れさせられません,,倒れよう,倒れましょう,倒れまい,倒れますまい,倒れるだろう,倒れるでしょう,倒れないだろう,倒れないでしょう,倒れたり,倒れましたり,倒れなかったり,倒れませんでしたり,倒れ,倒れなさい,倒れるな,倒れなさるな,,,,,倒れれる,倒れれない,倒れろ,倒れよ,,,,,,倒れず＋に,倒れぬ
to throw away,すてる,捨てる,捨てます,捨てない,捨てません,捨てた,捨てました,捨てなかった,捨てませんでした,捨てて,捨てまして,捨てなくて,捨てないで,捨てませんで,捨て,捨てたら,捨てましたら,捨てなかったら,捨てませんでしたら,捨てれば,捨てますなら,捨てませば,捨てなければ,捨てなくちゃ,捨てなきゃ,捨てませんなら,捨てられる,捨てられます,捨てられない,捨てられません,捨てられる,捨てられます,捨てられない,捨てられません,捨てさせる,捨てさす,捨てさせます,捨てさします,捨てさせない,捨てささない,捨てさせません,捨てさしません,捨てさせられる,,捨てさせられます,,捨てさせられない,,捨てさせられません,,捨てよう,捨てましょう,捨てまい,捨てますまい,捨てるだろう,捨てるでしょう,捨てないだろう,捨てないでしょう,捨てたり,捨てましたり,捨てなかったり,捨てませんでしたり,捨て,捨てなさい,捨てるな,捨てなさるな,,,,,捨てれる,捨てれない,捨てろ,捨てよ,,,,,,捨てず＋に,捨てぬ
